case,batch_id,timestamp,t_pct,phase,temp_C,pressure_bar,pH,agitator_rpm,feed_A_Lph,feed_B_Lph,power_kW
C,C_B054,2026-01-21T07:57:14.111241,73.38129496402877,Hold,38.39058256452765,0.8673541096924011,6.132532190508965,167.85233960208373,21.002419676622818,16.10143394882958,19.46958677930168
C,C_B054,2026-01-21T08:05:08.955469,74.10071942446042,Hold,40.258783845932165,0.874625802786331,6.179688797145847,162.97524558464357,20.03144844516895,16.996605338733488,21.770724808561084
C,C_B054,2026-01-21T08:13:03.799696,74.82014388489208,Hold,39.101497477603665,0.8527574802489116,6.201988863579174,165.1363238722104,19.96966579967438,17.09455555048366,20.601122996267573
C,C_B054,2026-01-21T08:20:58.643924,75.53956834532374,Hold,37.92256960639674,0.8978344864214918,6.198931122810183,154.02228147498488,20.341039494761688,15.943553978766243,20.466143799068316
C,C_B054,2026-01-21T08:28:53.488152,76.2589928057554,Hold,38.20086101233022,0.870380292972433,6.102194766967968,158.2641655919236,19.98720677516669,15.645412008576713,20.118063645079452
C,C_B054,2026-01-21T08:36:48.332380,76.97841726618705,Hold,37.245098141305434,0.8784375540770485,6.1838304769401296,158.51475871258492,20.700355551153024,15.910378974395758,19.462065909515307
C,C_B054,2026-01-21T08:44:43.176608,77.6978417266187,Hold,36.6910087140296,0.876555041637814,6.139112214499342,149.48994829348283,20.316424554530172,14.728973673930438,19.73362053372055
C,C_B054,2026-01-21T08:52:38.020836,78.41726618705036,Hold,38.53622683543024,0.8899240160858521,6.127674079998785,145.07025482946435,19.451806510783804,15.71024103416958,20.233105203022074
C,C_B054,2026-01-21T09:00:32.865063,79.13669064748201,Hold,37.88160046804962,0.8869032769007472,6.106703172939607,155.66529346438335,20.095802535831965,15.43137956152015,21.48248768125983
C,C_B054,2026-01-21T09:08:27.709291,79.85611510791367,Hold,38.083981506236285,0.9076638868592257,6.128335771437518,146.34016633837726,19.699197706307885,14.136132957133139,19.819426336256655
C,C_B054,2026-01-21T09:16:22.553519,80.57553956834532,CoolDown,39.26089508683157,0.8517746026248856,6.058697187667472,151.92089625389175,20.263239765194932,14.739757482235216,19.941021333832992
C,C_B054,2026-01-21T09:24:17.397747,81.29496402877697,CoolDown,36.909790991892315,0.8949123247712882,6.040421917475115,156.82237922935207,20.635499056227577,15.480081210778748,20.88084414137072
C,C_B054,2026-01-21T09:32:12.241975,82.01438848920863,CoolDown,39.94569485950881,0.8840720461628032,6.076773096688876,157.59434245261426,18.34290536809229,14.688664706567105,20.498229066397283
C,C_B054,2026-01-21T09:40:07.086203,82.73381294964028,CoolDown,37.80689270052504,0.8669043599829122,6.026535751761307,151.0550855066852,19.60512217602617,14.62053180333869,21.130880585060225
C,C_B054,2026-01-21T09:48:01.930431,83.45323741007194,CoolDown,39.61207929484433,0.9053641017592072,6.031345923313509,148.6987851848863,19.004957362079647,15.133644680416271,20.339249580123077
C,C_B054,2026-01-21T09:55:56.774658,84.17266187050359,CoolDown,39.67891432347281,0.8930455673587175,6.083556390935459,154.0024606812713,21.659256380456508,15.024600377597402,18.812911687807755
C,C_B054,2026-01-21T10:03:51.618886,84.89208633093524,CoolDown,38.428887582462636,0.8962329819018003,6.00553934213541,150.9413992495952,20.71627100552144,13.891193691470011,18.160716884457628
C,C_B054,2026-01-21T10:11:46.463114,85.6115107913669,CoolDown,38.594149772259776,0.9162548019221757,6.10876597264709,141.11086827193333,18.99256810567845,14.456593982254061,19.877387449759453
C,C_B054,2026-01-21T10:19:41.307342,86.33093525179856,CoolDown,39.333411416597755,0.9002848961165922,6.00263400808374,150.1059304300664,19.500472960669832,15.168381945386429,20.439249058882442
C,C_B054,2026-01-21T10:27:36.151570,87.05035971223022,CoolDown,40.908309246103194,0.9034771318924185,6.018394152204712,146.70155350120535,19.431227385021312,15.340237052302705,20.276605482079397
C,C_B054,2026-01-21T10:35:30.995798,87.76978417266187,CoolDown,39.02601424607248,0.9225292988667465,6.01681474184931,146.68413607416463,20.005734831002705,15.24162051202415,19.555625173217145
C,C_B054,2026-01-21T10:43:25.840025,88.48920863309353,CoolDown,38.20320296569726,0.91045291281168,6.043545672299476,149.85631089351747,20.184037249050476,15.447897907359012,19.864454929997773
C,C_B054,2026-01-21T10:51:20.684253,89.20863309352518,CoolDown,38.35030059540621,0.9425752931554632,6.055750670595239,146.58367623699192,18.841546610889946,15.314228916778228,19.444553827529788
C,C_B054,2026-01-21T10:59:15.528481,89.92805755395683,CoolDown,36.41713175521044,0.9398004751114187,5.981952389420069,149.72245546040133,20.218263704720638,14.445317810958509,20.120202526329546
C,C_B054,2026-01-21T11:07:10.372709,90.64748201438849,CoolDown,40.83338835008936,0.925359596515195,6.02662387322269,149.27434088088134,20.816396693421037,15.189147322489958,19.781540945164526
C,C_B054,2026-01-21T11:15:05.216937,91.36690647482014,CoolDown,38.93636255627363,0.9228196725861071,6.047299598499616,147.28017692415543,20.396858247788856,14.880800011773934,21.220170700494254
C,C_B054,2026-01-21T11:23:00.061165,92.0863309352518,CoolDown,39.67895114556308,0.9423207822468216,6.002220781363286,150.08895068848545,19.83287422553558,13.915254164657409,19.922791678063028
C,C_B054,2026-01-21T11:30:54.905393,92.80575539568345,CoolDown,41.491963898927075,0.9572749005854272,6.0194451569536005,155.5525052040973,19.26565350726266,15.275235802656773,20.947482351842808
C,C_B054,2026-01-21T11:38:49.749620,93.5251798561151,Transfer,41.79458035551576,0.9361457795127021,6.058103904970099,147.7529708983575,19.545822788057002,15.068803943583012,19.86119570222815
C,C_B054,2026-01-21T11:46:44.593848,94.24460431654676,Transfer,41.292905114008796,0.9629435554620368,6.043749569562127,149.22940363941797,18.94124105564118,15.024225954424052,19.39003500096675
C,C_B054,2026-01-21T11:54:39.438076,94.96402877697841,Transfer,40.38301084052231,0.9521669549357991,6.026699267646699,159.11565383369754,20.664660345613292,15.282015087297625,21.21010791662139
C,C_B054,2026-01-21T12:02:34.282304,95.68345323741006,Transfer,40.72654234916059,0.9746481073169836,6.048549880325018,147.4174645535652,20.33656268905035,15.487517289912823,18.88016850064426
C,C_B054,2026-01-21T12:10:29.126532,96.40287769784172,Transfer,39.433133949493644,0.9493669475070226,5.969861235423622,152.48051456737622,19.66632650834427,14.685380722633337,20.116480693710272
C,C_B054,2026-01-21T12:18:23.970760,97.12230215827337,Transfer,43.248543234363176,0.9873548603491902,5.989928151043399,146.30616891138786,19.89611367798151,15.260303178897354,21.048458798125736
C,C_B054,2026-01-21T12:26:18.814988,97.84172661870502,Transfer,41.73547722369152,0.9813375988865977,5.959273331212199,148.52070674383447,19.57836214681781,14.660664121767077,19.340538212017453
C,C_B054,2026-01-21T12:34:13.659215,98.56115107913669,CIP,39.67311309779479,0.9771279264238543,6.01367637901857,151.24969067556245,19.990659545445453,14.28458160444355,20.760853897884456
C,C_B054,2026-01-21T12:42:08.503443,99.28057553956835,CIP,41.820391759965204,0.9771260173210153,6.007438695224039,147.20654419639357,19.529517226765975,13.98156841642448,21.2928883491557
C,C_B054,2026-01-21T12:50:03.347671,100.0,CIP,43.273380183792085,0.9818173834842978,6.072610839349071,157.63215464118346,20.51403704091657,15.456594433755544,21.312236017071747
C,C_B055,2026-01-20T21:00:00,0.0,Charge,23.503560076577546,1.016688969218642,5.660480461355098,147.45842281072836,19.90375147493524,14.78118562988179,18.752117063939494
C,C_B055,2026-01-20T21:10:15.933793,0.7194244604316546,Charge,23.19580493576408,0.9939189071626942,5.578224308965418,148.67632419218228,19.358661276459674,15.561041849693549,18.136474269775505
C,C_B055,2026-01-20T21:20:31.867585,1.4388489208633093,Charge,20.16051005990396,1.0339468076710716,5.648345115367414,149.86840449979027,20.960326214658753,15.004537103093583,17.620594877726898
C,C_B055,2026-01-20T21:30:47.801378,2.158273381294964,Charge,21.93166718551915,1.0050724732676306,5.6685102210127045,154.68555424410275,20.787324254667414,14.738659690115357,18.724738076357433
C,C_B055,2026-01-20T21:41:03.735171,2.8776978417266186,Charge,24.085148896501906,1.0179618234006744,5.591388478388965,157.733485424777,20.8267922898665,14.876066822599643,18.696666751682802
C,C_B055,2026-01-20T21:51:19.668964,3.597122302158273,Charge,21.914946401029795,1.0409640286657624,5.593037068294314,148.80695948958183,20.334826192024163,15.186817177827805,18.702576617878517
C,C_B055,2026-01-20T22:01:35.602756,4.316546762589928,Charge,20.840755377444957,1.0389672203766418,5.598298075525465,151.1269364819486,18.83685643899247,15.231842835362903,18.600924867918444
C,C_B055,2026-01-20T22:11:51.536549,5.0359712230215825,Charge,24.075951100496894,1.031535117671705,5.627967568165461,149.28917215962971,20.143854728863072,14.592507701580132,19.5838373305357
C,C_B055,2026-01-20T22:22:07.470342,5.755395683453237,Charge,23.603211830408547,1.0452056947732413,5.65534274789344,152.55366524588155,20.277469237409942,14.227416222390774,18.16001296213481
C,C_B055,2026-01-20T22:32:23.404135,6.474820143884892,Charge,23.28647472007716,1.057784551621483,5.667529308735526,145.85797290364448,19.59990078644835,15.095469401778091,19.311859032992782
C,C_B055,2026-01-20T22:42:39.337927,7.194244604316546,Charge,23.57175914013276,1.0769683573848674,5.6121119866212155,156.0231069130479,19.9781849063653,14.567452395468623,20.21783809869709
C,C_B055,2026-01-20T22:52:55.271720,7.913669064748201,Charge,23.450017774673643,1.0840773083148487,5.647499748389576,154.04221610523152,19.433234830572648,15.868095592573708,19.853495235351467
C,C_B055,2026-01-20T23:03:11.205513,8.633093525179856,Charge,22.834692259151023,1.0787586579060893,5.642175612781639,156.57264037447987,19.929008562935113,15.315667740239272,17.54642396182191
C,C_B055,2026-01-20T23:13:27.139306,9.35251798561151,Charge,23.535248980455197,1.0703501906734922,5.679486932350224,150.20499125323823,20.03675930158148,15.273062631819103,19.806075450324496
C,C_B055,2026-01-20T23:23:43.073098,10.071942446043165,HeatUp,21.735420846529298,1.070319139291784,5.731318833793517,149.9282941185005,18.846774116634926,15.376124188483713,18.80807073146869
C,C_B055,2026-01-20T23:33:59.006891,10.79136690647482,HeatUp,21.63653048105919,1.0482328134085714,5.662038241957345,147.25527627819378,20.588608874000887,15.278704293439617,19.020698301090704
C,C_B055,2026-01-20T23:44:14.940684,11.510791366906474,HeatUp,23.387567962501794,1.1018357492498418,5.71868408489001,152.8901335465083,20.893672248374642,14.870431360007625,19.107722606014566
C,C_B055,2026-01-20T23:54:30.874477,12.230215827338128,HeatUp,22.267104430149224,1.0875011978774318,5.707419355285705,164.65426940457385,19.696228516637603,15.664426508735803,20.469632922231508
C,C_B055,2026-01-21T00:04:46.808269,12.949640287769784,HeatUp,24.126342324051187,1.097765016930762,5.655777651004866,150.65290612415944,20.424139263899338,14.523458980478129,18.7546501614686
C,C_B055,2026-01-21T00:15:02.742062,13.66906474820144,HeatUp,22.494832781394976,1.0891489443549602,5.7341983572763215,154.40493472066618,19.38584324595685,13.817967353939048,19.630800524249384
C,C_B055,2026-01-21T00:25:18.675855,14.388489208633093,HeatUp,22.584594313725972,1.0778891486086912,5.686021251778606,161.88350149152265,19.917892831743426,15.060797097545763,19.83874206744227
C,C_B055,2026-01-21T00:35:34.609648,15.107913669064747,HeatUp,24.169620325566314,1.1027616419464863,5.779071892209445,159.8840567149297,19.810663009656935,14.84452511238841,18.671105441373037
C,C_B055,2026-01-21T00:45:50.543440,15.827338129496402,HeatUp,22.87014372109936,1.1015583686292632,5.718799902821909,168.39577824639255,20.966887663503545,14.471258389331128,19.1251533069923
C,C_B055,2026-01-21T00:56:06.477233,16.546762589928058,HeatUp,23.67739118386479,1.107828123649647,5.782762651044654,164.94079334946363,20.535911557233796,15.977270400987665,19.796614875515715
C,C_B055,2026-01-21T01:06:22.411026,17.26618705035971,HeatUp,25.532040179667142,1.1078508358745542,5.744683752906547,172.71191872856917,20.837251145334772,15.164095914192838,19.781348905534703
C,C_B055,2026-01-21T01:16:38.344819,17.985611510791365,HeatUp,24.46413586205441,1.070737447755057,5.759143759152637,174.2387070526953,21.08152713216223,14.85609265133393,17.49401452593297
C,C_B055,2026-01-21T01:26:54.278611,18.70503597122302,HeatUp,25.224966616371145,1.098149562450172,5.769472541197014,166.53230193307087,21.392771839736376,14.993988913290114,19.0410315397062
C,C_B055,2026-01-21T01:37:10.212404,19.424460431654676,HeatUp,26.857124233386344,1.1290551871081025,5.729479993778379,175.14289579561532,20.170945294879637,14.755996625307645,19.2203793457583
C,C_B055,2026-01-21T01:47:26.146197,20.14388489208633,HeatUp,25.88547098074318,1.1077247861255204,5.801144525846973,171.94506133187403,19.762638063578557,14.628172792170194,19.54110026049766
C,C_B055,2026-01-21T01:57:42.079990,20.863309352517984,HeatUp,26.079656365667876,1.097136520543236,5.833435213502565,173.0493483836481,20.134236971187207,15.673763664492707,19.22710047430295
C,C_B055,2026-01-21T02:07:58.013782,21.58273381294964,HeatUp,27.578419408926255,1.1252354390934285,5.855459911929438,170.519314545139,21.18930748862589,15.814819155875629,18.404383962795876
C,C_B055,2026-01-21T02:18:13.947575,22.302158273381295,HeatUp,26.847013343847205,1.1307286159494427,5.903447334164322,178.85967287018494,21.79164940709615,14.506322202129509,19.412797123466536
C,C_B055,2026-01-21T02:28:29.881368,23.02158273381295,HeatUp,27.31435671940446,1.1350559233522288,5.892445487087925,178.84406909117095,20.953215206790627,15.482661218878023,19.43087420548254
C,C_B055,2026-01-21T02:38:45.815161,23.741007194244602,HeatUp,28.249817861150234,1.120534099322797,5.86701118517084,178.32140782647446,20.709581835313493,15.083342642333111,20.289560700503923
C,C_B055,2026-01-21T02:49:01.748953,24.460431654676256,HeatUp,29.602096609131436,1.135640490743067,5.892326545951772,182.1591056247374,21.434404553787093,15.201850310535987,19.963883336249204
C,C_B055,2026-01-21T02:59:17.682746,25.179856115107913,React,28.712547386850407,1.1163954290365163,5.888419417069711,184.41710176786324,21.56157335229122,14.270117248883517,19.862425243060944
C,C_B055,2026-01-21T03:09:33.616539,25.899280575539567,React,29.707649744107584,1.1427117941268565,5.937023443224568,185.51815319317458,20.970210310649943,15.529890030724308,19.97417050137202
C,C_B055,2026-01-21T03:19:49.550332,26.61870503597122,React,31.079553482107944,1.119265327917394,5.871582068466189,189.87153412053036,22.416446861426902,15.906092983893755,18.262269611866117
C,C_B055,2026-01-21T03:30:05.484124,27.33812949640288,React,32.91648070987007,1.0970638716341228,5.935940834743323,188.89384928753336,22.35881796858724,15.356458052414007,20.842023830108133
C,C_B055,2026-01-21T03:40:21.417917,28.057553956834532,React,34.511169583007984,1.1127588642511153,5.9721285696767605,187.9585070946214,20.672765450941537,14.697401928653399,20.07865022257173
C,C_B055,2026-01-21T03:50:37.351710,28.776978417266186,React,35.33662224130337,1.1142056509806924,5.970708617036814,183.4233940470576,23.93582519774054,15.569382919508127,19.813796627825248
C,C_B055,2026-01-21T04:00:53.285503,29.49640287769784,React,36.63556198858488,1.1052975339737656,5.952281017289318,190.4739437698312,23.73904342102144,15.655927099994742,20.00165670445034
C,C_B055,2026-01-21T04:11:09.219295,30.215827338129493,React,35.40570812984538,1.118453083816256,5.990420450102959,190.39764142265676,23.639284491299808,15.641796213840102,19.399227431244924
C,C_B055,2026-01-21T04:21:25.153088,30.93525179856115,React,40.74285629918387,1.1123110699980747,5.975254957712683,191.4268415254512,23.367237678613698,15.947168411995888,19.325421733642273
C,C_B055,2026-01-21T04:31:41.086881,31.654676258992804,React,38.10307105977997,1.1249065051071243,6.047931285030476,185.25384820059196,23.495581861635323,15.216695542454723,21.125817310323256
C,C_B055,2026-01-21T04:41:57.020674,32.37410071942446,React,40.103580895809465,1.101465869743433,6.119454715954826,196.39369552654554,23.142939718677674,15.543606472358928,20.371015787978642
C,C_B055,2026-01-21T04:52:12.954466,33.093525179856115,React,41.09964012745146,1.0820848920775132,5.975756592254258,188.35466500662108,25.083590957014646,15.771249240860366,22.057514749202102
C,C_B055,2026-01-21T05:02:28.888259,33.81294964028777,React,45.09154351606273,1.1118136432206982,6.047397576451805,200.03401515826351,23.79446947917331,15.394332117459925,20.77968484189437
C,C_B055,2026-01-21T05:12:44.822052,34.53237410071942,React,45.96927193220462,1.104847591095492,6.139921741731256,197.47693582639423,24.872719097719333,15.535583429295984,21.66817462200017
C,C_B055,2026-01-21T05:23:00.755845,35.25179856115108,React,53.81981177724264,1.0974488082932625,6.058715058518435,189.37864952599418,24.685917617621016,15.662539782667427,21.468864173634458
C,C_B055,2026-01-21T05:33:16.689637,35.97122302158273,React,55.89116763027046,1.0599257767530692,6.09942795194861,193.22694764727385,26.220427932681325,15.988555912307172,21.49874408147876
C,C_B055,2026-01-21T05:43:32.623430,36.690647482014384,React,56.524583597802334,1.1068677251278385,6.157649044440461,190.5793473807614,23.83760366323771,15.766525364203343,22.706107240936436
C,C_B055,2026-01-21T05:53:48.557223,37.41007194244604,React,58.69911294832678,1.091889378969144,6.132953080787002,189.55078217287914,23.837577649032806,15.64784229730642,21.55820579357185
C,C_B055,2026-01-21T06:04:04.491016,38.1294964028777,React,59.98683140524946,1.0869682326415449,6.091237523352805,197.33060090304596,25.57880060846468,16.385715725112817,23.668687636996616
C,C_B055,2026-01-21T06:14:20.424808,38.84892086330935,React,60.12632213998262,1.0789977935955142,6.114140138990368,195.76783557920658,24.520790483488334,15.294837831169026,23.15886559831355
C,C_B055,2026-01-21T06:24:36.358601,39.568345323741006,React,62.18825786754377,1.05874594133429,6.099128589730681,203.54082047715974,24.04939844032506,16.551666666903632,21.04295206706923
C,C_B055,2026-01-21T06:34:52.292394,40.28776978417266,React,62.44913678197974,1.0890964940725967,6.129367169565262,203.1802671330612,24.8834624018873,17.754237323883828,23.151790685551436
C,C_B055,2026-01-21T06:45:08.226187,41.007194244604314,React,65.45419820502734,1.0786180687281615,6.132060575482147,204.74984381104863,24.505325681175005,15.97864797613545,23.06808031639092
C,C_B055,2026-01-21T06:55:24.159979,41.72661870503597,React,65.24636920294216,1.020799878937908,6.154054668708554,199.14616424504038,25.09813946103026,17.276054004191458,22.93261903131853
C,C_B055,2026-01-21T07:05:40.093772,42.44604316546762,React,65.0681046619375,1.0483256614943581,6.130235741679979,210.22879414566503,24.79210748999673,16.797560996294006,22.885379897142347
C,C_B055,2026-01-21T07:15:56.027565,43.16546762589928,React,64.58662151584001,1.048411574484134,6.147489751475519,202.16412635299093,26.12139493347177,18.231438575626573,21.96983174537408
C,C_B055,2026-01-21T07:26:11.961358,43.884892086330936,React,65.34820868809321,1.0343574039771777,6.124776725618974,200.99973415481458,23.554655484036378,18.252699060586913,21.88778381548693
C,C_B055,2026-01-21T07:36:27.895150,44.60431654676259,React,66.1030739239804,1.0129473698311855,6.162738018184559,203.21126812434179,25.215910908227908,18.16597119701287,22.08791786367244
C,C_B055,2026-01-21T07:46:43.828943,45.32374100719424,React,66.23371871395844,1.044273213836912,6.161138137809076,210.4289445187789,25.62957817175949,16.855503558432357,23.525814027929385
C,C_B055,2026-01-21T07:56:59.762736,46.0431654676259,React,64.14397904354477,1.0520145035839532,6.1856549515832295,197.73143386930587,24.472632451235388,17.854266305019014,22.337687579248186
C,C_B055,2026-01-21T08:07:15.696529,46.76258992805755,React,66.4403809108611,1.0060620977587027,6.105163423208344,200.16644405339616,24.095814071935802,17.855675381948384,23.03600678611602
C,C_B055,2026-01-21T08:17:31.630321,47.482014388489205,React,64.56933233497253,1.0190135660728774,6.181115429473251,203.82129150566436,24.74852340445514,18.316356419458383,23.513352095100366
C,C_B055,2026-01-21T08:27:47.564114,48.20143884892086,React,65.23167100995168,0.9862852153454658,6.1442734012014695,192.21785241611997,23.690340310948297,18.380451351733072,22.23637268273915
C,C_B055,2026-01-21T08:38:03.497907,48.92086330935251,React,65.31882018502883,0.9820539225501878,6.216523382237535,193.9049103217259,24.3368503528305,18.49670454845826,22.916672353825444
C,C_B055,2026-01-21T08:48:19.431700,49.64028776978417,React,63.703163613969586,1.007814199453453,6.191238729346807,193.87351392882283,23.348319844722617,18.565688652838958,22.32936887080456
C,C_B055,2026-01-21T08:58:35.365492,50.35971223021583,React,63.45950065585046,1.0033078279383467,6.165293275566507,192.99448520989543,22.577981989583265,19.508103844154515,22.171583766189006
C,C_B055,2026-01-21T09:08:51.299285,51.07913669064748,React,62.83397609917809,0.9784483598569186,6.155452005125969,198.67679553874964,24.033227694517524,19.487249102423792,23.02503453115226
C,C_B055,2026-01-21T09:19:07.233078,51.798561151079134,React,61.800248408733566,0.988347749369154,6.214634236502156,198.76612849152164,22.40023610045414,18.74271112711008,22.632408548505445
C,C_B055,2026-01-21T09:29:23.166871,52.51798561151079,React,60.69471180197138,0.9706790064178668,6.19819060805794,201.3922991507175,21.947865417107927,19.533088053583924,21.241172943721068
C,C_B055,2026-01-21T09:39:39.100663,53.23741007194244,React,61.1737761562296,0.9583946987196477,6.162612489860733,195.09395175807992,21.68464088122818,19.017590286389037,20.484422629081745
C,C_B055,2026-01-21T09:49:55.034456,53.956834532374096,React,60.020167951051654,0.9719281965301008,6.195976163561548,196.56722493737263,21.148510029500475,18.842588633903212,20.756597118676794
C,C_B055,2026-01-21T10:00:10.968249,54.67625899280576,React,58.70655249937935,0.9560308107285327,6.182653858900922,194.33840868352092,20.835286527490947,18.940823286766065,21.565719462220393
C,C_B055,2026-01-21T10:10:26.902042,55.39568345323741,React,57.27181820957593,0.9512358904214896,6.215612869173714,187.66733336991416,21.753869380331167,19.33446927427233,21.820483601275136
C,C_B055,2026-01-21T10:20:42.835834,56.115107913669064,React,54.04253224309494,0.9527741910843236,6.195076732994469,192.6833700633409,21.757063068456876,19.462255889838676,22.48998142002074
C,C_B055,2026-01-21T10:30:58.769627,56.83453237410072,React,55.0407890184578,0.9475856500543549,6.222201825205797,193.66343575404264,20.829100824303026,18.422152245574434,22.14065801629509
C,C_B055,2026-01-21T10:41:14.703420,57.55395683453237,React,51.97413415719009,0.9377497066276315,6.139698601669184,192.2739913613179,20.918047694300515,19.37473353822847,22.30362344591281
C,C_B055,2026-01-21T10:51:30.637213,58.273381294964025,React,52.48238282346664,0.9595457290582442,6.15970128624089,194.30826109581088,20.424455701290626,17.702904768429946,20.489380117596724
C,C_B055,2026-01-21T11:01:46.571005,58.99280575539568,React,52.1709477251101,0.9528390604426844,6.119592721034113,195.6062583896738,21.20323848673555,18.748911485652084,22.492758409627726
C,C_B055,2026-01-21T11:12:02.504798,59.71223021582733,React,50.696304868590474,0.9458523074213133,6.185904654339482,195.0549897912616,20.15676528579707,18.295271792111258,21.715413840238757
C,C_B055,2026-01-21T11:22:18.438591,60.43165467625899,React,49.2878151980608,0.9098317809313244,6.154112366518816,188.8908053144617,21.22005103779786,18.930078248117027,21.23121217974269
C,C_B055,2026-01-21T11:32:34.372383,61.15107913669065,React,47.340497343778466,0.9297513109222483,6.23157733431745,185.59478148878102,21.079582060286366,18.196745847475857,21.65650479719347
C,C_B055,2026-01-21T11:42:50.306176,61.8705035971223,React,47.156567299265795,0.916678066130264,6.184455443983533,185.08776593473075,20.535062680110734,18.937651181129297,22.49538148345761
C,C_B055,2026-01-21T11:53:06.239969,62.589928057553955,React,45.122050904099716,0.9014626971784812,6.197716577864433,185.93142597083857,20.663450885852292,17.447513130720814,19.654259730652967
C,C_B055,2026-01-21T12:03:22.173762,63.30935251798561,React,46.53353638070304,0.9068793694077673,6.13201917837303,185.69967525180363,20.72890787155114,18.072477127979592,21.762673674388875
C,C_B055,2026-01-21T12:13:38.107554,64.02877697841727,React,45.06942203314121,0.9176277381603554,6.160973097278084,176.6102701522386,19.57395123062341,18.276335072883732,21.827280850922254
C,C_B055,2026-01-21T12:23:54.041347,64.74820143884892,React,44.41671283456136,0.8717319209850942,6.195612620833434,179.0471945043223,19.99868820231989,18.240949586686142,21.371975861618697
C,C_B055,2026-01-21T12:34:09.975140,65.46762589928058,Hold,43.3223051208191,0.8961269236177176,6.183267427741409,180.14386826836943,21.11597757660357,17.518241879443984,21.00607538728543
C,C_B055,2026-01-21T12:44:25.908933,66.18705035971223,Hold,43.46435651115578,0.8727761690738965,6.179636982061179,181.4036013393473,20.04480695064951,16.81741064274491,21.364133251655186
C,C_B055,2026-01-21T12:54:41.842725,66.90647482014388,Hold,41.72256420031468,0.9177159691506869,6.194913701531492,185.7747726049504,20.192792235150726,17.830680795102094,19.745655784168548
C,C_B055,2026-01-21T13:04:57.776518,67.62589928057554,Hold,41.25977962741378,0.9022212798341342,6.139191868022349,173.18040049693778,20.203402931757545,17.083510165979376,22.373895870233078
C,C_B055,2026-01-21T13:15:13.710311,68.34532374100719,Hold,40.72311262175185,0.8856306727222523,6.208090742326818,175.73162915315473,20.29938178793285,15.952370851749667,20.164909859768425
C,C_B055,2026-01-21T13:25:29.644104,69.06474820143885,Hold,41.10161538031444,0.8721987005437983,6.154827626594993,164.68906226337103,20.340096075343574,17.949623186420084,20.249992763293644
C,C_B055,2026-01-21T13:35:45.577896,69.7841726618705,Hold,41.09592612282652,0.8983080078079854,6.191206817215393,169.27477857006835,20.116459386843225,16.667647738608263,19.685949898120015
C,C_B055,2026-01-21T13:46:01.511689,70.50359712230215,Hold,41.29081559584914,0.9004495859096425,6.129222680684367,165.37900377623146,19.90661532394983,16.905040981772423,19.280551564394116
C,C_B055,2026-01-21T13:56:17.445482,71.22302158273381,Hold,39.14357516156034,0.8667981188206827,6.168475773869648,165.97121516519599,20.1698760464233,17.276574030526806,20.707620209864093
C,C_B055,2026-01-21T14:06:33.379275,71.94244604316546,Hold,37.77973648159481,0.9022078600138649,6.2479845963565275,169.22565498210622,19.86923466002559,16.254973308443688,20.30577128635557
C,C_B055,2026-01-21T14:16:49.313067,72.66187050359711,Hold,37.230990739170245,0.911448451735048,6.1820519020456395,169.33069652572107,19.04100921475323,16.763633443442117,19.18347634113659
C,C_B055,2026-01-21T14:27:05.246860,73.38129496402877,Hold,39.08069449893518,0.8729064504756194,6.149502347563714,164.9877787531115,19.69370744991999,15.763087528607109,19.381737619480642
C,C_B055,2026-01-21T14:37:21.180653,74.10071942446042,Hold,39.146570629066815,0.8809947844350767,6.189248530243658,157.1092683765397,20.27722442338317,15.928041109671593,20.085729116437296
C,C_B055,2026-01-21T14:47:37.114446,74.82014388489208,Hold,37.970995383604574,0.8724456845724681,6.145334150398393,163.80866310902465,19.444845506949147,15.405069898495084,20.129728395310448
C,C_B055,2026-01-21T14:57:53.048238,75.53956834532374,Hold,36.93022703349836,0.8855689037787534,6.135195135162365,154.87111715497142,18.9988615134633,15.544439466617169,18.542557210671326
C,C_B055,2026-01-21T15:08:08.982031,76.2589928057554,Hold,38.18919909299805,0.8792759701764501,6.149147969608653,161.9048394639783,21.273210727349216,16.099773563488135,20.358281853913958
C,C_B055,2026-01-21T15:18:24.915824,76.97841726618705,Hold,37.98034207379028,0.876373853389034,6.1515102320204536,154.81874736589265,19.884933638684025,15.055451432564563,20.37183427490764
C,C_B055,2026-01-21T15:28:40.849617,77.6978417266187,Hold,38.83695026194001,0.867652887763079,6.11000430035888,150.76852974806144,20.172095739124092,15.503763560798756,20.20582856372524
C,C_B055,2026-01-21T15:38:56.783409,78.41726618705036,Hold,36.94329167353555,0.8995777258015459,6.1277232066744,142.05392095338667,20.32198793923225,16.052645295398506,19.696959432884235
C,C_B055,2026-01-21T15:49:12.717202,79.13669064748201,Hold,38.64226149856813,0.885485173701275,6.107525824483898,152.02219297682905,20.17961071061864,15.517954044418431,19.23138728179988
C,C_B055,2026-01-21T15:59:28.650995,79.85611510791367,Hold,39.55048265124981,0.8660558103121088,6.035737323667059,146.82325010035026,20.07506689501501,16.294469577879045,20.536930687790594
C,C_B055,2026-01-21T16:09:44.584788,80.57553956834532,CoolDown,39.04023562830751,0.8646037672892488,6.111964610372,151.8009515804815,20.556405618222314,15.816846814849905,21.085111550353957
C,C_B055,2026-01-21T16:20:00.518580,81.29496402877697,CoolDown,38.178976837566246,0.8994935228298201,6.104980136843214,151.66796383651854,19.827032591888177,15.12540728691396,20.324064329665408
